Date_GMT,Time_GMT,Date_Local,Time_Local,ToolTS,Job,SliderSN,Blade Slot,DQST_Reader1_Prime,Tool_TS,Test_Cyl,Test_Head,V_STO,I_STO,R_STO,R_MEMS,SIP_mW,SIP_nm,RTFC_DAC,WTFC_DAC,Base747,ReaderSelection,SqzDirection,SER,KFCI,MCW
4/24/2021,10:58:35 AM,4/24/2021,6:58:35 PM,04/24/2021-18:58:35,52230704,54CD23B731,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.72,2026,57.81422585
3.70E+09,2:39:52 AM,4/24/2021,10:39:52 AM,04/24/2021-10:39:52,52230704,54CD21771B,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.48,2126,62.62072271
3.70E+09,3:14:12 AM,4/24/2021,11:14:12 AM,04/24/2021-11:14:12,52230704,54CD23872F,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.24,2226,63.030827
4/24/2021,10:51:22 AM,4/24/2021,6:51:22 PM,04/24/2021-18:51:22,52230704,54CD24170D,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.09,2326,64.6433791
3.70E+09,3:05:08 AM,4/24/2021,11:05:08 AM,04/24/2021-11:05:08,52230704,54CD24170E,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-0.94,2426,67.75680854
4/24/2021,11:28:12 AM,4/24/2021,7:28:12 PM,04/24/2021-19:28:12,52230704,54CD24171D,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-0.83,2526,70.9855535
4/24/2021,11:49:27 AM,4/24/2021,7:49:27 PM,04/24/2021-19:49:27,52230704,54CD24172A,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-2.52,1826,55.80809147
4/24/2021,11:35:25 AM,4/24/2021,7:35:25 PM,04/24/2021-19:35:25,52230704,54CD24172C,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-2.25,1926,59.45211058
4/24/2021,11:37:19 AM,4/24/2021,7:37:19 PM,04/24/2021-19:37:19,52230704,54CD24172E,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.92,2026,60.96816007
4/24/2021,9:32:46 AM,4/24/2021,5:32:46 PM,04/24/2021-17:32:46,52230704,54CD205526,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.67,2126,62.88832213
4/24/2021,9:46:09 AM,4/24/2021,5:46:09 PM,04/24/2021-17:46:09,52230704,54CD205527,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.41,2226,64.17968704
4/24/2021,9:36:00 AM,4/24/2021,5:36:00 PM,04/24/2021-17:36:00,52230704,54CD205538,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.23,2326,66.2240897
3.70E+09,1:33:08 AM,4/24/2021,9:33:08 AM,04/24/2021-09:33:08,52230704,54CD217702,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.07,2426,69.75510473
4/24/2021,11:55:27 AM,4/24/2021,7:55:27 PM,04/24/2021-19:55:27,52230704,54CD217723,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-0.94,2526,70.44194237
4/24/2021,11:44:37 AM,4/24/2021,7:44:37 PM,04/24/2021-19:44:37,52230704,54CD223729,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-2.46,1826,54.86846348
4/24/2021,11:12:37 AM,4/24/2021,7:12:37 PM,04/24/2021-19:12:37,52230704,54CD238730,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-2.15,1926,58.19269731
4/24/2021,11:01:02 AM,4/24/2021,7:01:02 PM,04/24/2021-19:01:02,52230704,54CD241705,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.86,2026,59.58392179
3.70E+09,2:21:14 AM,4/24/2021,10:21:14 AM,04/24/2021-10:21:14,52230704,54CD241707,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.61,2126,61.76238304
3.70E+09,2:07:07 AM,4/24/2021,10:07:07 AM,04/24/2021-10:07:07,52230704,54CD241712,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.35,2226,62.923002
3.70E+09,2:25:51 AM,4/24/2021,10:25:51 AM,04/24/2021-10:25:51,52230704,54CD241713,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.19,2326,64.83097014
4/24/2021,11:31:00 AM,4/24/2021,7:31:00 PM,04/24/2021-19:31:00,52230704,54CD241714,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.02,2426,69.87040402
4/24/2021,11:16:58 AM,4/24/2021,7:16:58 PM,04/24/2021-19:16:58,52230704,54CD241718,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-0.9,2526,71.79807952
3.70E+09,3:26:14 AM,4/24/2021,11:26:14 AM,04/24/2021-11:26:14,52230704,54CD241721,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-2.82,1826,58.99260551
4/24/2021,11:28:48 AM,4/24/2021,7:28:48 PM,04/24/2021-19:28:48,52230704,54CD241723,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-2.41,1926,57.73792538
3.70E+09,2:44:13 AM,4/24/2021,10:44:13 AM,04/24/2021-10:44:13,52230704,54CD241733,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-2.09,2026,59.92417903
3.70E+09,2:37:56 AM,4/24/2021,10:37:56 AM,04/24/2021-10:37:56,52230704,54CD241734,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.8,2126,61.61952106
3.70E+09,2:06:20,4/24/2021,10:06:20,04/24/2021-10:06:21,47337304,4BC590AB34,1,,05 16 2021-02:53:59,300132,0,-52,-10,5.2051,21.48477438,1.588860973,0.09056874,640,602,G747SCS,R0R1,IDOD,-1.52,2226,64.31771586
4/24/2021,10:07:40,4/24/2021,18:07:40,04/24/2021-18:07:41,54734024,4BC590B121,1,,05 16 2021-05:54:25,300132,0,-49,-10,4.9545,21.51586731,1.439860488,0.0862083,600,565,G747SCS,R0R1,IDOD,-1.32,2326,65.29677647
4/24/2021,9:45:15,4/24/2021,17:45:15,04/24/2021-17:45:16,54734024,4BC590B134,1,,05 16 2021-04:12:54,300132,0,-49,-10,4.9,21.20837438,1.406968711,0.08526,570,530,G747SCS,R0R1,IDOD,-1.14,2426,67.65087858
4/24/2021,10:45:05,4/24/2021,18:45:05,04/24/2021-18:45:06,52230704,4BC590B712,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.01,2526,71.05784792
3.70E+09,3:14:27,4/24/2021,11:14:27,04/24/2021-11:14:28,52230704,4BC590B722,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-2.68,1826,55.67188859
4/24/2021,11:00:31 AM,4/24/2021,7:00:31 PM,04/24/2021-19:00:32,52230704,4BC590E125,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-2.39,1926,58.24450273
3.70E+09,3:05:12 AM,4/24/2021,11:05:12 AM,04/24/2021-11:05:13,52230704,4BC591A708,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-2.07,2026,60.36325325
4/24/2021,10:14:54 AM,4/24/2021,6:14:54 PM,04/24/2021-18:14:55,52230704,4BC591A710,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.83,2126,61.30975474
3.70E+09,2:46:50 AM,4/24/2021,10:46:50 AM,04/24/2021-10:46:51,52230704,4BC591A720,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.53,2226,63.91875079
4/24/2021,10:05:52 AM,4/24/2021,6:05:52 PM,04/24/2021-18:05:53,52230704,4BC591A722,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.37,2326,66.29538418
3.70E+09,2:16:39 AM,4/24/2021,10:16:39 AM,04/24/2021-10:16:40,52230704,4BC592F718,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.16,2426,69.37129712
4/24/2021,9:53:33 AM,4/24/2021,5:53:33 PM,04/24/2021-17:53:34,52230704,4BC592F718,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.02,2526,71.33335992
3.70E+09,2:28:29 AM,4/24/2021,10:28:29 AM,04/24/2021-10:28:30,52230704,4BC592F734,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-2.43,1826,57.15424045
4/24/2021,11:26:12 AM,4/24/2021,7:26:12 PM,04/24/2021-19:26:13,52230704,4BC593AB09,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-2.14,1926,58.09351845
4/24/2021,11:19:35 AM,4/24/2021,7:19:35 PM,04/24/2021-19:19:36,52230704,4BC593AB2A,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.89,2026,58.70681014
3.70E+09,3:23:42 AM,4/24/2021,11:23:42 AM,04/24/2021-11:23:43,52230704,4BC593AB2C,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.65,2126,61.5954221
4/24/2021,11:19:05 AM,4/24/2021,7:19:05 PM,04/24/2021-19:19:06,52230704,4BC593AB2C,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.39,2226,64.35301003
4/24/2021,11:40:15 AM,4/24/2021,7:40:15 PM,04/24/2021-19:40:16,52230704,4BC593AB27,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.23,2326,66.71561446
4/24/2021,11:10:16 AM,4/24/2021,7:10:16 PM,04/24/2021-19:10:17,52230704,4BC593B71C,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.06,2426,67.92905717
3.70E+09,2:19:24 AM,4/24/2021,10:19:24 AM,04/24/2021-10:19:25,52230704,4BC593B106,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-0.94,2526,70.35553262
4/24/2021,10:33:22 AM,4/24/2021,6:33:22 PM,04/24/2021-18:33:23,52230704,4BC593B707,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-2.5,1826,56.94698001
3.70E+09,2:49:03 AM,4/24/2021,10:49:03 AM,04/24/2021-10:49:04,52230704,4BC593B715,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-2.19,1926,56.81708079
3.70E+09,2:30:40 AM,4/24/2021,10:30:40 AM,04/24/2021-10:30:41,52230704,4BC593E730,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.92,2026,58.46439071
3.70E+09,2:28:28 AM,4/24/2021,10:28:28 AM,04/24/2021-10:28:29,52230704,4BC5931B03,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.65,2126,60.97455391
4/24/2021,11:03:27 AM,4/24/2021,7:03:27 PM,04/24/2021-19:03:28,52230704,4BC590813A,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.38,2226,63.47906791
3.70E+09,1:31:53 AM,4/24/2021,9:31:53 AM,04/24/2021-09:31:54,52230704,4BC592311D,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.2,2326,64.72948323
4/24/2021,10:12:20 AM,4/24/2021,6:12:20 PM,04/24/2021-18:12:21,52230704,4BC593872B,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.03,2426,68.61545363
4/24/2021,9:26:06 AM,4/24/2021,5:26:06 PM,04/24/2021-17:26:07,52230704,4BC5902138,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-0.9,2526,70.82801619
3.70E+09,2:58:18 AM,4/24/2021,10:58:18 AM,04/24/2021-10:58:19,52230704,4BC5908106,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-2.23,1826,54.3778727
3.70E+09,3:44:54 AM,4/24/2021,11:44:54 AM,04/24/2021-11:44:55,52230704,4BC5908107,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.92,1926,58.19449018
3.70E+09,3:07:29 AM,4/24/2021,11:07:29 AM,04/24/2021-11:07:30,52230704,4BC5908127,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.68,2026,59.03667549
4/24/2021,11:07:47 AM,4/24/2021,7:07:47 PM,04/24/2021-19:07:48,52230704,4BC5908127,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.45,2126,61.07204719
4/24/2021,10:49:25 AM,4/24/2021,6:49:25 PM,04/24/2021-18:49:26,52230704,4BC5908136,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.23,2226,62.34983946
3.70E+09,3:11:53 AM,4/24/2021,11:11:53 AM,04/24/2021-11:11:54,52230704,4BC5908708,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.07,2326,66.0140547
3.70E+09,3:54:57 AM,4/24/2021,11:54:57 AM,04/24/2021-11:54:58,52230704,4BC5908710,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-0.93,2426,68.34244467
3.70E+09,1:45:23 AM,4/24/2021,9:45:23 AM,04/24/2021-09:45:24,52230704,4BC5908712,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-0.8,2526,70.28958809
4/24/2021,10:31:03 AM,4/24/2021,6:31:03 PM,04/24/2021-18:31:04,52230704,4BC5908721,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-2.71,1826,57.66239535
4/24/2021,10:42:18 AM,4/24/2021,6:42:18 PM,04/24/2021-18:42:19,52230704,4BC5908722,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-2.35,1926,58.72005963
4/24/2021,10:26:21 AM,4/24/2021,6:26:21 PM,04/24/2021-18:26:22,52230704,4BC5911708,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-2.03,2026,59.5600503
4/24/2021,9:36:58 AM,4/24/2021,5:36:58 PM,04/24/2021-17:36:59,52230704,4BC5914118,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.76,2126,60.92102789
3.70E+09,3:16:39 AM,4/24/2021,11:16:39 AM,04/24/2021-11:16:40,52230704,4BC5914708,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.45,2226,62.94557413
3.70E+09,2:10:19 AM,4/24/2021,10:10:19 AM,04/24/2021-10:10:20,52230704,4BC5914729,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.26,2326,66.86195233
3.70E+09,1:42:49 AM,4/24/2021,9:42:49 AM,04/24/2021-09:42:50,52230704,4BC5923124,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.08,2426,69.50066937
3.70E+09,1:54:31 AM,4/24/2021,9:54:31 AM,04/24/2021-09:54:32,52230704,4BC5923130,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-0.94,2526,71.08244468
3.70E+09,2:53:26 AM,4/24/2021,10:53:26 AM,04/24/2021-10:53:27,52230704,4BC5923730,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-2.74,1826,58.62968775
4/24/2021,9:23:29 AM,4/24/2021,5:23:29 PM,04/24/2021-17:23:30,52230704,4BC5926110,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-2.4,1926,59.21160664
3.70E+09,3:34:03 AM,4/24/2021,11:34:03 AM,04/24/2021-11:34:04,52230704,4BC5926133,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-2.04,2026,60.82667765
3.70E+09,1:22:20 AM,4/24/2021,9:22:20 AM,04/24/2021-09:22:21,52230704,4BC5929134,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.81,2126,62.24795611
3.70E+09,2:56:05 AM,4/24/2021,10:56:05 AM,04/24/2021-10:56:06,52230704,4BC5935722,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.55,2226,65.28967466
4/24/2021,10:24:07 AM,4/24/2021,6:24:07 PM,04/24/2021-18:24:08,52230704,4BC5935725,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.35,2326,67.44721681
3.70E+09,1:57:16 AM,4/24/2021,9:57:16 AM,04/24/2021-09:57:17,52230704,4BC5935731,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.16,2426,69.7321151
4/24/2021,10:51:49 AM,4/24/2021,6:51:49 PM,04/24/2021-18:51:50,52230704,4BC5938115,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.02,2526,70.43914705
3.70E+09,1:48:11 AM,4/24/2021,9:48:11 AM,04/24/2021-09:48:12,52230704,4BC5938733,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-2.46,1826,55.4961637
3.70E+09,2:35:03 AM,4/24/2021,10:35:03 AM,04/24/2021-10:35:04,52230704,4BC5938736,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-2.2,1926,57.85016908
3.70E+09,2:08:34 AM,4/24/2021,10:08:34 AM,04/24/2021-10:08:35,52230704,4BC5941133,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.9,2026,58.45780036
4/24/2021,11:21:49 AM,4/24/2021,7:21:49 PM,04/24/2021-19:21:50,52230704,4BC5941733,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.65,2126,61.96903044
4/24/2021,10:14:58 AM,4/24/2021,6:14:58 PM,04/24/2021-18:14:59,52230704,54CD20B52D,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.38,2226,62.63018626
3.70E+09,1:10:15 AM,4/24/2021,9:10:15 AM,04/24/2021-09:10:16,52230704,54CD20B52F,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.24,2326,67.20024935
4/24/2021,10:03:05 AM,4/24/2021,6:03:05 PM,04/24/2021-18:03:06,52230704,54CD20B530,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.08,2426,69.27454506
4/24/2021,10:17:10 AM,4/24/2021,6:17:10 PM,04/24/2021-18:17:11,52230704,54CD20B536,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-0.96,2526,70.35691131
4/24/2021,10:05:32 AM,4/24/2021,6:05:32 PM,04/24/2021-18:05:33,52230704,54CD20B537,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-2.28,1826,54.52288717
4/24/2021,9:56:45 AM,4/24/2021,5:56:45 PM,04/24/2021-17:56:46,52230704,54CD20B538,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-2.01,1926,57.468605
4/24/2021,11:46:24 AM,4/24/2021,7:46:24 PM,04/24/2021-19:46:25,52230704,54CD21D32F,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.74,2026,57.99926896
3.70E+09,1:57:07 AM,4/24/2021,9:57:07 AM,04/24/2021-09:57:08,52230704,54CD21D50D,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.5,2126,61.34338222
4/24/2021,11:38:01 AM,4/24/2021,7:38:01 PM,04/24/2021-19:38:02,52230704,54CD21D50D,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.26,2226,62.68149244
4/24/2021,12:33:00 PM,4/24/2021,8:33:00 PM,04/24/2021-20:33:01,52230704,54CD21D52F,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.09,2326,64.49839324
4/24/2021,11:47:15 AM,4/24/2021,7:47:15 PM,04/24/2021-19:47:16,52230704,54CD21D330,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-0.95,2426,69.19551101
3.70E+09,3:02:34 AM,4/24/2021,11:02:34 AM,04/24/2021-11:02:35,52230704,54CD21D335,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-0.83,2526,71.48560678
3.70E+09,2:47:00 AM,4/24/2021,10:47:00 AM,04/24/2021-10:47:01,52230704,54CD21D337,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-2.41,1826,54.91645755
3.70E+09,3:45:57 AM,4/24/2021,11:45:57 AM,04/24/2021-11:45:58,52230704,54CD21D505,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-2.06,1926,56.85712611
4/24/2021,12:23:49 PM,4/24/2021,8:23:49 PM,04/24/2021-20:23:50,52230704,54CD21D509,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.8,2026,60.60819092
3.70E+09,2:56:00 AM,4/24/2021,10:56:00 AM,04/24/2021-10:56:01,52230704,54CD21D510,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.5,2126,61.9740194
4/24/2021,12:44:39 PM,4/24/2021,8:44:39 PM,04/24/2021-20:44:40,52230704,54CD21D518,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.26,2226,64.30600429
